Latitude,Longitude,State,Region,Area with GCF > 30%,Area with GCF > 35%,Area with GCF > 40%,Area (km^2)
36.200100,-78.183500,North Carolina,Southeast US,13.47,0,0,347.340386106
36.270200,-78.372300,North Carolina,Southeast US,9.13,0,0,347.787635764
36.339900,-78.561600,North Carolina,Southeast US,133.41,0,0,348.074101899
36.513300,-77.540600,North Carolina,Southeast US,0,0,0,349.241825540
36.585300,-77.729700,Virginia,Southeast US,23.71,0,0,349.741430092
36.433300,-77.818800,North Carolina,Southeast US,250.47,0,0,348.735680248
36.504500,-78.008000,North Carolina,Southeast US,10.04,0,0,349.236219904
36.138200,-77.531700,North Carolina,Southeast US,0,0,0,346.901028434
36.210000,-77.719200,North Carolina,Southeast US,0,0,0,347.364345067
36.281400,-77.907300,North Carolina,Southeast US,1.45,0,0,347.897934503
36.129500,-77.995300,North Carolina,Southeast US,0.94,0,0,346.957812693
36.445300,-76.885400,North Carolina,Southeast US,342.95,7.31,6.15,348.790442161
36.294600,-76.977000,North Carolina,Southeast US,265.11,0,0,347.877318591
36.367900,-77.164300,North Carolina,Southeast US,259.22,0,0,348.325048255
36.440800,-77.352200,North Carolina,Southeast US,11.33,0,0,348.765493671
36.070400,-76.881700,North Carolina,Southeast US,313.42,0,0,346.511281386
36.143900,-77.068000,North Carolina,Southeast US,346.38,0,0,347.005159582
36.289500,-77.442200,North Carolina,Southeast US,0,0,0,347.817341590
36.066000,-77.344700,North Carolina,Southeast US,0,0,0,346.476026188
36.221600,-76.325700,North Carolina,Southeast US,275.21,34.97,11.98,325.227482342
36.296600,-76.511600,North Carolina,Southeast US,344.8,13.9,0.94,347.328949624
36.665100,-77.450500,Virginia,Southeast US,6.1,0,0,350.113325974
36.737400,-77.640000,Virginia,Southeast US,15.71,0,0,350.624108834
36.809300,-77.830200,Virginia,Southeast US,19.86,0,0,351.017579718
36.656900,-77.919400,Virginia,Southeast US,9.05,0,0,350.190957419
37.033600,-77.931600,Virginia,Southeast US,27.85,0,0,352.492431678
37.022200,-78.404200,Virginia,Southeast US,347.44,0,0,352.478440132
36.727900,-78.109700,Virginia,Southeast US,30.47,0,0,350.556501717
36.798600,-78.300500,Virginia,Southeast US,150.95,0,0,350.959166466
36.371200,-76.698200,North Carolina,Southeast US,330.65,15.54,12.48,334.385866270
36.071800,-76.418600,North Carolina,Southeast US,163.34,29.17,24.87,185.621727324
36.371400,-76.232100,North Carolina,Southeast US,249.89,249.89,75.16,341.046205536
36.220700,-76.790300,North Carolina,Southeast US,297.32,9.36,9.36,301.209327678
36.446700,-76.418500,North Carolina,Southeast US,193.32,193.32,3.28,348.808704554
35.922200,-76.511000,North Carolina,Southeast US,193.27,86.85,9.88,260.201794607
35.996500,-76.696100,North Carolina,Southeast US,135.38,8.54,8.54,209.264719169
36.142600,-75.676500,North Carolina,Southeast US,5.33,5.33,5.33,32.9601329959
36.219300,-75.861100,North Carolina,Southeast US,105.57,105.57,92.79,143.288678856
36.295600,-76.046300,North Carolina,Southeast US,263.51,263.51,22.86,288.372365736
35.993900,-75.771400,North Carolina,Southeast US,12.38,12.38,12.38,65.7212135559
36.146100,-76.140300,North Carolina,Southeast US,143.3,143.3,24.91,167.080955236
36.521700,-76.605500,North Carolina,Southeast US,208.71,11.9,0,349.300912789
36.747100,-76.700400,Virginia,Southeast US,241.79,33.89,0,350.758635430
36.821500,-76.889100,Virginia,Southeast US,348.8,0,0,351.148325482
35.845200,-75.865700,North Carolina,Southeast US,0.71,0.71,0.71,321.080144457
35.921100,-76.049400,North Carolina,Southeast US,140.21,130.13,28.57,170.069562680
36.895400,-77.078400,Virginia,Southeast US,345.3,0,0,351.593160120
36.968900,-77.268300,Virginia,Southeast US,9.97,0,0,352.080594092
36.596200,-76.793200,Virginia,Southeast US,342.88,0,0,349.816985642
36.743800,-77.170200,Virginia,Southeast US,350.21,0,0,350.657590843
36.519000,-77.073100,North Carolina,Southeast US,293.35,0,0,349.323377962
36.880700,-78.020900,Virginia,Southeast US,338.48,0,0,351.637291024
35.996700,-76.233700,North Carolina,Southeast US,88.08,88.08,41.63,116.750266321
35.917100,-75.587900,North Carolina,Southeast US,15.55,15.55,15.55,67.5892493402
36.671200,-76.043100,Virginia,Southeast US,140.03,140.03,125.75,341.547082146
36.368500,-75.766000,North Carolina,Southeast US,13.82,13.82,13.82,21.5700869105
36.445100,-75.951700,North Carolina,Southeast US,68.08,67.37,35.69,159.616871093
36.747300,-76.230400,Virginia,Southeast US,10.14,10.14,0.74,350.755852930
36.822900,-76.418400,Virginia,Southeast US,8.29,8.29,6.18,351.203444884
36.898100,-76.606900,Virginia,Southeast US,164.7,43.61,2.08,351.659011276
36.521300,-76.137900,North Carolina,Southeast US,324.42,324.42,34.64,328.411709901
36.672200,-76.512300,Virginia,Southeast US,14.92,0.06,0,350.212969917
36.592300,-77.261500,Virginia,Southeast US,85.53,0,0,349.891571134
37.041900,-77.458800,Virginia,Southeast US,5.81,0,0,352.581585314
36.816900,-77.359700,Virginia,Southeast US,340.49,0,0,351.152580768
36.961800,-77.740400,Virginia,Southeast US,338.31,0,0,352.100014046
36.868700,-78.491900,Virginia,Southeast US,277.2,0,0,351.433664306
36.938400,-78.683900,Virginia,Southeast US,9.08,0,0,351.940917480
36.784800,-78.770600,Virginia,Southeast US,0,0,0,350.975682142
36.853700,-78.962600,Virginia,Southeast US,10.09,0,0,351.272691697
36.972800,-76.796100,Virginia,Southeast US,335.58,0,0,352.068168867
37.047100,-76.985900,Virginia,Southeast US,308.36,4.66,0,352.631963007
37.048100,-76.039900,Virginia,Southeast US,1.34,1.34,1.34,3.17453473000
34.583200,-76.867700,North Carolina,Southeast US,0.99,0.99,0.99,0.761152383221
34.799600,-77.410500,North Carolina,Southeast US,75.2,1.4,1.4,327.316602575
36.897700,-76.135500,Virginia,Southeast US,15.39,15.39,13.57,239.283579998
36.973600,-76.323900,Virginia,Southeast US,10.39,10.39,8.82,187.918130244
37.049200,-76.512900,Virginia,Southeast US,7.15,7.15,3.64,352.583693417
34.861900,-78.043700,North Carolina,Southeast US,49.55,0,0,338.999902734
34.918500,-78.678500,North Carolina,Southeast US,337.7,0,0,339.285158318
35.440800,-78.612200,North Carolina,Southeast US,243.56,12.55,0,342.581650641
35.383300,-77.970400,North Carolina,Southeast US,12.98,0,0,342.268992225
35.102000,-76.781800,North Carolina,Southeast US,326.1,84.85,17.05,329.959403998
36.821200,-75.947700,Virginia,Southeast US,6.01,6.01,6.01,137.175849096
33.975100,-78.102400,North Carolina,Southeast US,212.45,66.14,26.35,301.632296767
34.954500,-76.419000,North Carolina,Southeast US,121.85,121.85,121.78,224.740255337
35.320000,-77.330300,North Carolina,Southeast US,322.87,0,0,341.773776839
35.028100,-76.147300,North Carolina,Southeast US,19.98,19.98,19.98,7.93181753914
34.044100,-78.282300,North Carolina,Southeast US,168.45,0.47,0.47,333.891928968
34.112600,-78.462700,North Carolina,Southeast US,17.29,0,0,334.232335444
33.826200,-78.185500,North Carolina,Southeast US,0.76,0.76,0.76,4.23959752528
33.963100,-78.545000,North Carolina,Southeast US,118.35,0.86,0.86,328.371969977
33.813600,-78.626700,South Carolina,Southeast US,4.56,3.26,1.33,125.795609103
34.180700,-78.643700,North Carolina,Southeast US,24.6,0,0,334.656252776
34.030800,-78.725400,North Carolina,Southeast US,333.51,0.13,0,333.722185990
34.098100,-78.906500,South Carolina,Southeast US,196.57,176.52,0,334.293091413
33.881100,-78.806700,South Carolina,Southeast US,277.29,248.72,0,332.689584303
34.699400,-78.578100,North Carolina,Southeast US,267.5,0,0,337.814533374
34.549000,-78.660900,North Carolina,Southeast US,238.35,0,0,336.940605115
35.172100,-75.601300,North Carolina,Southeast US,5.04,5.04,5.04,21.2678245457
33.894800,-78.365000,North Carolina,Southeast US,44.45,5.95,5.95,147.001046347
35.696500,-75.959400,North Carolina,Southeast US,42.31,42.31,0.78,272.382103697
33.905800,-77.923000,North Carolina,Southeast US,20.68,20.68,20.41,53.6001296468
33.948100,-78.987300,South Carolina,Southeast US,300.21,300.21,0,333.126388758
34.732300,-76.329100,North Carolina,Southeast US,4.14,4.14,4.14,8.97805006017
34.466100,-78.925700,North Carolina,Southeast US,322.13,0,0,336.494757787
34.412000,-78.296700,North Carolina,Southeast US,22.22,0,0,336.188664715
34.352200,-77.669200,North Carolina,Southeast US,139.53,19.35,17.93,176.434168130
34.054500,-77.838900,North Carolina,Southeast US,8.03,4.87,4.87,87.0811690934
35.467100,-75.413200,North Carolina,Southeast US,6.95,6.95,6.95,12.4810011871
35.548000,-76.052500,North Carolina,Southeast US,89.73,89.73,82.34,334.656501107
35.623100,-76.694000,North Carolina,Southeast US,287.7,98.16,3.35,343.644937410
34.616800,-78.843900,North Carolina,Southeast US,259.5,0,0,337.474924997
34.330600,-78.561400,North Carolina,Southeast US,61.46,0,0,335.620575997
34.398600,-78.743300,North Carolina,Southeast US,264.02,0,0,336.078665299
34.248300,-78.825100,North Carolina,Southeast US,287.08,0,0,335.153888674
34.492400,-78.031100,North Carolina,Southeast US,6.63,0,0,336.710130334
34.561800,-78.212900,North Carolina,Southeast US,13.15,0,0,337.074932173
34.630900,-78.395200,North Carolina,Southeast US,0,0,0,337.495542775
34.342800,-78.115400,North Carolina,Southeast US,3.77,0,0,335.724686110
34.480700,-78.478600,North Carolina,Southeast US,27.84,0,0,336.631507806
34.124200,-78.018800,North Carolina,Southeast US,232.48,24.12,1.3,334.405952529
34.193400,-78.199100,North Carolina,Southeast US,253.6,0,0,334.657596752
34.262200,-78.380000,North Carolina,Southeast US,9.56,0,0,335.219437020
34.430200,-77.402900,North Carolina,Southeast US,22.52,8.29,8.29,31.8749224232
34.501200,-77.583500,North Carolina,Southeast US,288.7,9.32,8.5,313.719507585
34.571900,-77.764700,North Carolina,Southeast US,299.15,0,0,337.261936479
34.422500,-77.849900,North Carolina,Southeast US,275.99,0,0,336.212356954
34.203300,-77.754300,North Carolina,Southeast US,3.24,3.11,3.01,88.7086824002
34.273300,-77.934600,North Carolina,Southeast US,9.99,0,0,335.252025854
34.806400,-76.509200,North Carolina,Southeast US,170.13,170.13,170.13,235.900008820
34.880000,-76.689900,North Carolina,Southeast US,251.35,182.91,52.26,292.376694714
34.658300,-76.598800,North Carolina,Southeast US,13.43,13.43,13.43,52.5812571303
34.731500,-76.779100,North Carolina,Southeast US,44.89,16.87,11.01,167.002322149
34.931500,-78.226900,North Carolina,Southeast US,288.93,0,0,339.407792726
34.642100,-77.946400,North Carolina,Southeast US,17.25,0,0,337.542782741
34.711800,-78.128600,North Carolina,Southeast US,6.32,0,0,338.041750658
34.804400,-76.959900,North Carolina,Southeast US,9.71,6.52,0.29,329.983290944
34.876800,-77.141300,North Carolina,Southeast US,81.81,8.7,0,339.002166667
34.655700,-77.048100,North Carolina,Southeast US,13.07,13.07,11.52,96.6877670472
34.948900,-77.323200,North Carolina,Southeast US,310.28,0,0,339.539425745
35.020500,-77.505700,North Carolina,Southeast US,339.64,0,0,339.958686533
34.727900,-77.229000,North Carolina,Southeast US,84.89,37.17,5,319.804419881
34.870800,-77.592600,North Carolina,Southeast US,174.75,0,0,339.112585270
34.941700,-77.775200,North Carolina,Southeast US,290.17,0,0,339.468261005
34.579000,-77.316200,North Carolina,Southeast US,31.31,31.31,14.28,181.693557946
34.650400,-77.497300,North Carolina,Southeast US,174.57,3.32,3.32,312.583385770
34.721300,-77.678900,North Carolina,Southeast US,246.15,0,0,337.978862767
35.012100,-77.958300,North Carolina,Southeast US,251.57,0,0,339.817499652
35.082000,-78.142000,North Carolina,Southeast US,292.1,0,0,340.319880386
35.151600,-78.326200,North Carolina,Southeast US,324.27,0,0,340.820954409
34.791800,-77.861000,North Carolina,Southeast US,316.16,0,0,338.506668286
34.781100,-78.311400,North Carolina,Southeast US,40.59,0,0,338.408073066
35.000700,-78.410700,North Carolina,Southeast US,192.73,0,0,339.957683034
35.069500,-78.595000,North Carolina,Southeast US,336.42,0,0,340.255006125
35.137800,-78.779900,North Carolina,Southeast US,108.71,0,0,340.777049114
34.850000,-78.494700,North Carolina,Southeast US,317.16,0,0,338.888826264
34.986500,-78.862900,North Carolina,Southeast US,39.05,0,0,339.721611550
34.767600,-78.761400,North Carolina,Southeast US,120.61,0,0,338.419477161
34.835300,-78.945400,North Carolina,Southeast US,204.61,0,0,338.788449343
34.953200,-76.871200,North Carolina,Southeast US,105.09,44.77,14.6,235.171308222
35.025900,-77.053000,North Carolina,Southeast US,11.05,3.97,3.41,303.608482805
35.100600,-75.874700,North Carolina,Southeast US,7.43,7.43,7.43,20.1998014819
35.523200,-78.341300,North Carolina,Southeast US,100.8,0,0,342.995901960
35.592500,-78.527600,North Carolina,Southeast US,96.87,0,0,343.499462672
35.661300,-78.714400,North Carolina,Southeast US,1.01,0,0,428.644002215
35.371900,-78.426400,North Carolina,Southeast US,253.53,0,0,342.122887990
35.509300,-78.798600,North Carolina,Southeast US,39.18,0,0,343.048918690
35.220600,-78.511000,North Carolina,Southeast US,323.99,0,0,341.237226708
35.289300,-78.696300,North Carolina,Southeast US,173.86,0,0,341.704526145
35.357500,-78.882200,North Carolina,Southeast US,232.65,4.31,0,342.058983426
35.463200,-77.698700,North Carolina,Southeast US,277.85,0,0,342.687717309
35.534100,-77.883800,North Carolina,Southeast US,0,0,0,343.234778776
35.604600,-78.069500,North Carolina,Southeast US,271.34,0,0,343.623124700
35.312700,-77.785800,North Carolina,Southeast US,155.45,0,0,341.763118176
35.453500,-78.155600,North Carolina,Southeast US,99.78,0,0,342.628300915
35.162300,-77.872300,North Carolina,Southeast US,340.42,0,0,340.842515812
35.232600,-78.056500,North Carolina,Southeast US,147.74,0,0,341.372285586
35.302500,-78.241200,North Carolina,Southeast US,212.43,0,0,341.665161224
35.542000,-77.426100,North Carolina,Southeast US,79.21,0,0,343.216221761
35.613700,-77.611100,North Carolina,Southeast US,85.04,0,0,343.626535942
35.397300,-77.057900,North Carolina,Southeast US,331.38,5.58,4.34,338.502883473
35.469900,-77.241700,North Carolina,Southeast US,301.64,0,0,342.727540982
35.247800,-77.146900,North Carolina,Southeast US,256.33,0.16,0.16,341.226975928
35.391800,-77.514200,North Carolina,Southeast US,250.24,0,0,342.183407099
35.098300,-77.235300,North Carolina,Southeast US,245.55,0,0,340.462054859
35.170200,-77.418300,North Carolina,Southeast US,340.48,0,0,340.900783446
35.241700,-77.601800,North Carolina,Southeast US,100.36,0,0,341.290436252
35.091600,-77.688700,North Carolina,Southeast US,339.99,0,0,340.336454380
35.177000,-76.509800,North Carolina,Southeast US,86.18,86.18,53.9,86.5851610886
35.250900,-76.691900,North Carolina,Southeast US,306.46,222.61,29.31,329.814574799
35.324300,-76.874600,North Carolina,Southeast US,330.05,31.49,7.29,341.896457017
35.028400,-76.600100,North Carolina,Southeast US,128.29,108.2,57.15,135.112351743
35.696700,-76.878100,North Carolina,Southeast US,342.64,0.84,0,344.185586720
35.176000,-76.055500,North Carolina,Southeast US,3.96,3.96,3.96,0.985272005121
35.251100,-76.236900,North Carolina,Southeast US,0.58,0.58,0.58,4.40550894051
35.325700,-76.418900,North Carolina,Southeast US,33.01,33.01,31.64,58.7089820829
35.472300,-75.870300,North Carolina,Southeast US,7.82,7.82,7.82,8.63875819415
35.623300,-76.235300,North Carolina,Southeast US,13.41,13.41,0,343.769894383
35.399900,-76.601500,North Carolina,Southeast US,135.38,128.14,67.57,164.185705870
35.473700,-76.784600,North Carolina,Southeast US,246.6,33.24,33.24,263.981196748
35.175100,-76.964100,North Carolina,Southeast US,250.69,1.09,1.09,331.536917018
35.102800,-76.328300,North Carolina,Southeast US,7.07,7.07,7.07,4.85889810101
34.880100,-76.238500,North Carolina,Southeast US,8.3,8.3,8.3,24.2812495673
35.324100,-75.963200,North Carolina,Southeast US,0.1,0.1,0.1,0.0961474843230
35.399500,-76.145000,North Carolina,Southeast US,82.81,82.81,54.17,249.908889958
35.474400,-76.327400,North Carolina,Southeast US,61.46,17.21,11.18,332.078694201
35.685000,-77.796600,North Carolina,Southeast US,274.45,0,0,344.093028667
35.755800,-77.982700,North Carolina,Southeast US,149.77,0,0,344.548092532
35.248300,-75.782000,North Carolina,Southeast US,5.16,5.16,5.16,9.63125091304
35.691900,-75.500100,North Carolina,Southeast US,10.92,10.92,10.92,18.7219533575
35.544000,-75.594700,North Carolina,Southeast US,1.37,1.37,1.37,2.09735667156
35.319600,-75.507500,North Carolina,Southeast US,9.34,9.34,9.34,25.5772398823
35.620500,-75.776700,North Carolina,Southeast US,9.21,9.21,1.18,147.909955892
35.772200,-76.142700,North Carolina,Southeast US,24.38,14.51,0.62,313.627519786
35.698100,-76.418800,North Carolina,Southeast US,15.05,13.88,0.62,344.232721612
35.772600,-76.602800,North Carolina,Southeast US,162.63,80.91,0,344.685180921
35.770000,-77.062900,North Carolina,Southeast US,266.26,0,0,344.641620936
35.619900,-77.152600,North Carolina,Southeast US,252.09,0.33,0.33,343.751843416
35.692400,-77.337500,North Carolina,Southeast US,217.13,0,0,344.194873075
35.764400,-77.522900,North Carolina,Southeast US,297.3,0,0,344.552163608
35.674600,-78.255700,North Carolina,Southeast US,337.74,0,0,344.002210571
35.744200,-78.442400,North Carolina,Southeast US,51.64,0,0,432.120592198
35.768800,-75.682600,North Carolina,Southeast US,9.44,9.44,9.44,90.2242733403
37.661800,-84.499100,Kentucky,Southeast US,278.26,228.53,10.39,356.408517424
36.433800,-84.566900,Tennessee,Southeast US,51.99,14.97,1.35,348.712090227
36.221500,-84.435500,Tennessee,Southeast US,57.23,40.77,24.27,347.436829494
36.274600,-84.632600,Tennessee,Southeast US,238.79,62.17,5.97,347.764031443
36.326600,-84.171800,Tennessee,Southeast US,51.21,21.35,10.78,348.112612650
36.380500,-84.369100,Tennessee,Southeast US,122.61,41.75,27.19,348.391214951
36.858400,-84.167200,Kentucky,Southeast US,156.43,18.91,0.54,351.453413889
36.698900,-84.234900,Kentucky,Southeast US,121.4,14.6,5.9,350.439688582
36.485500,-84.104300,Tennessee,Southeast US,113.15,32.17,5.31,349.093954584
36.539600,-84.302300,Tennessee,Southeast US,76.34,50.69,26.13,349.365720576
36.912500,-84.366800,Kentucky,Southeast US,111.18,3.39,0,351.698965196
36.752800,-84.433900,Kentucky,Southeast US,210.78,62.62,0,350.768446341
36.806100,-84.633400,Kentucky,Southeast US,171.79,44.18,0.19,351.165419718
36.593200,-84.500600,Tennessee,Southeast US,101.53,37.57,2.48,349.779080241
37.286600,-84.432400,Kentucky,Southeast US,251.19,215.31,27.19,353.980313024
37.340200,-84.634200,Kentucky,Southeast US,352.75,335.54,105.08,354.399832892
37.072400,-84.299200,Kentucky,Southeast US,277.68,38.32,0,352.760446413
37.126300,-84.499900,Kentucky,Southeast US,256.23,186.87,9.41,353.132903743
36.966100,-84.566900,Kentucky,Southeast US,161.59,42.66,2.11,352.188840375
37.392600,-84.162500,Kentucky,Southeast US,285.72,231.07,42.38,354.818205174
37.232400,-84.231100,Kentucky,Southeast US,273.29,207.05,0,353.738952232
37.018000,-84.098900,Kentucky,Southeast US,106.04,20.13,0,352.347371881
37.553000,-84.093400,Kentucky,Southeast US,245.8,216.23,97.58,355.760260367
37.768400,-84.227100,Kentucky,Southeast US,218.23,209.69,0.16,356.983815290
37.822800,-84.430800,Kentucky,Southeast US,255.75,190.51,8.5,357.406820874
